output.mp4-MTCNN-TF-No OpenVINO
1;1.2019113418221363
2;1.6426735178237133
3;1.6739926140529358
4;1.4462793075327622
5;1.4832015027554288
6;1.6407143044348884
7;1.6751579382912392
8;1.4665014029352377
9;1.4593822535418073
10;1.66265396471021
11;1.6988987122276602
12;1.4811070137022484
13;1.4825833822013106
14;1.5160034481699218
15;1.4472764087234697
16;1.1574941763828142
17;1.1803067956148898
18;1.1159643438783522
19;1.4160311193667552
20;1.4160617160991915
21;1.2721110326251297
22;1.224862855382333
23;1.4134590369225086
24;1.4445921613307193
25;1.3243136659327794
26;1.2033641258224832
27;1.3771281309418
28;1.4775553972659103
29;1.3254988984998677
30;1.2022892864124786
31;1.228153540275187
32;1.2223249009519397
33;1.382594157265444
34;1.4465915647820147
35;1.354760731194771
36;1.2237810635211295
37;1.201356053375984
38;1.3963084732536757
39;1.4471635545474526
40;1.3257628510496127
41;1.1960263095310741
42;1.2110222174998795
43;1.43329836347917
44;1.4707799232402503
45;1.3284249993111314
46;1.2239853389207298
47;1.42127185462195
48;1.5162325256383422
49;1.3807626366506982
50;1.2214147348900923
51;1.221955260567297
52;1.3853080138256535
53;1.4752759698691271
54;1.3865321094123964
55;1.2213894817275148
56;1.2227478756514145
57;1.223375215001215
58;1.3801347392971628
59;1.4873534474382424
60;1.3508281999248306
61;1.221367074866064
62;1.220116085892972
63;1.21853444231105
64;1.382374063611624
65;1.4779219259936842
66;1.3541536313805103
67;1.223728577184572
68;1.1749234492288618
69;1.3515529487433144
70;1.2911716610516777
71;1.1395416190533634
72;0.9899043681025612
73;1.0637622701689318
74;1.282458227577947
75;1.1416125728324067
76;1.101260581535819
77;1.2059996578360574
78;1.1988123643073632
79;1.0753864598300222
80;1.0500242459412144
81;1.095616285205289
82;1.2734357898175634
83;1.27387785994312
84;1.1499772571054752
85;0.9782831744924037
86;0.947524416074488
87;1.5880964253760474
88;1.4422326922270186
89;1.2673297961058267
90;1.2430285496502642
91;1.2179396417298485
92;1.2484838598870434
93;1.3789024153699985
94;1.4433796725341728
95;1.410817976299034
96;1.2458334880363802
97;1.2436326265936037
98;1.511037810314013
99;1.4768889269176069
100;1.3810504244430184
101;1.2222387027607946
102;1.3227846224975668
103;1.510635631129084
104;1.4866775837746256
105;1.2214204258878099
106;1.2013932172318973
107;1.1992723683540851
108;1.414706211708898
109;1.4788176662535633
110;1.3257737465882133
111;1.247076984920798
112;1.246820451843044
113;1.3812669126245694
114;1.4787238205705402
115;1.3508586541926886
116;1.24307828365678
117;1.244048708362314
118;1.2262318585509293
119;1.3825335447746558
120;1.473393199205957
121;1.3226507228484439
122;1.2218306730680437
123;1.1987503490385685
124;1.41173397777875
125;1.4915340065730844
126;1.3232031815146077
127;1.1967603642521574
128;1.2078817064397833
129;1.4136729407759807
130;1.4468121215717022
131;1.2982724075821785
132;1.2485098742412444
133;1.2203887328517113
134;1.4163873663621913
135;1.4719169890565253
136;1.3594565161022663
137;1.223200750782016
138;1.3818717107148906
139;1.4462299373414744
140;1.3812064164473494
141;1.2020443016081408
142;1.4468146169427167
143;1.4818694367679075
144;1.3624275308651599
145;1.1779843547829467
146;1.3211950120785767
147;1.4792849864867201
148;1.5167188596142303
149;1.327206391899375
150;1.2236896616512836
151;1.353636626222953
152;1.5134701347662987
153;1.3818289160183017
154;1.2266187986616377
155;1.4436111756455596
156;1.514694432366609
157;1.3526033631396184
158;1.2473796220184317
159;1.3986309482524049
160;1.4953253968706683
161;1.352220056090175
162;1.2462765951124777
163;1.5056855793489763
164;1.515383423109259
165;1.3835304517918785
166;1.2287475622378226
167;1.245473903511572
168;1.1493709472470395
169;1.4469104457016697
170;1.5108282585814516
171;1.3757824728701191
172;1.2215001054246517
173;1.221685115862347
174;1.1997227737159049
175;1.4061152528644925
176;1.4381065822380308
177;1.376586208616792
178;1.2225753721093464
179;1.1956161637641678
180;1.3823977556286438
181;1.4478409437278064
182;1.3540176771402275
183;1.2237489284949445
184;1.222398285852013
185;1.1812924328973702
186;1.4152246076022488
187;1.4462045055280384
188;1.3276487664428651
189;1.1853908482250102
190;1.2246042952057619
191;1.444739449068531
192;1.415671706776708
193;1.3547357891442302
194;1.2024823124060002
195;1.2017315828786577
196;1.4467307771906346
197;1.4470052887418452
198;1.3539796498114767
199;1.2012435434975306
200;1.2008060907433264
201;1.3274794277756679
202;1.4805721640131964
203;1.3846636343168333
204;1.2007572753774711
205;1.2732579654059575
206;1.4557742568071776
207;1.3546124051412114
208;1.2017959731005177
209;1.3259971446022487
210;1.4437090651749191
211;1.3265108682829698
212;1.2236921607396003
213;1.2003799496701197
214;1.187471918494483
215;1.413372826726109
216;1.4463012509219761
217;1.2994964119272359
218;1.1743152144271836
219;1.3231518384925365
220;1.448114376862232
221;1.3077538507971607
222;1.1938366742587734
223;1.4553226807085526
224;1.4466130187114834
225;1.3385364608265518
226;1.1764334324094858
227;1.4457409057458348
228;1.4437875851528534
229;1.2985573868751803
230;1.2003902559645254
231;1.4699799215436684
232;1.4818448302237692
233;1.3793078047246912
234;1.221910762115238
235;1.3433383542063075
236;1.5129826070112318
237;1.4821951578066515
238;1.1995495008531227
239;1.1998542199825042
240;1.2184636443947618
241;1.4469898135022585
